,result,place_lat,place_lng,courier_lng,courier_lat,distance_place_to_dropoff,courier_vehicle,job_status,time_local
30518,rejected,37.776732,-122.423629,-122.439079,37.773508,1.841203821,bicycle,dropoff_complete,Friday 16:49:51
12299,ignored,37.77669766,-122.4782103,-122.467046,37.764784,7.879493928,bicycle,dropoff_complete,Sunday 11:02:00
4815,accepted,37.776693,-122.394063,-122.39598,37.790641,2.51584471,bicycle,dropoff_complete,Saturday 20:17:36
7091,accepted,37.776693,-122.394063,-122.41048,37.77474,1.050878755,bicycle,dropoff_complete,Thursday 16:14:45
7092,ignored,37.776693,-122.394063,-122.412326,37.778735,1.050878755,bicycle,dropoff_complete,Thursday 16:14:20
8878,ignored,37.776693,-122.394063,-122.404928,37.786065,1.140930288,bicycle,dropoff_complete,Friday 18:34:35
44896,accepted,37.776693,-122.394063,-122.403359,37.784665,0.706854359,bicycle,dropoff_complete,Thursday 17:32:21
49912,accepted,37.776693,-122.394063,-122.392815,37.778699,0.914978117,bicycle,dropoff_complete,Friday 13:58:00
50939,rejected,37.776693,-122.394063,-122.401843,37.78644,1.187061913,bicycle,dropoff_complete,Friday 19:16:16
52059,ignored,37.776693,-122.394063,-122.404432,37.785257,1.028655173,bicycle,dropoff_complete,Friday 17:09:26
57849,ignored,37.776693,-122.394063,-122.399207,37.766242,0.743882811,bicycle,dropoff_complete,Saturday 19:42:22
57851,ignored,37.776693,-122.394063,-122.422426,37.798901,0.743882811,bicycle,dropoff_complete,Saturday 19:41:36
59770,accepted,37.776693,-122.394063,-122.416083,37.749218,1.466381568,car,dropoff_complete,Thursday 22:10:42
59776,ignored,37.776693,-122.394063,-122.395227,37.774669,1.466381568,bicycle,dropoff_complete,Thursday 22:08:28
67907,ignored,37.776693,-122.394063,-122.399909,37.784789,0.417755167,bicycle,dispatch_failed,Friday 15:18:22
20104,ignored,37.776672,-122.426051,-122.421888,37.764933,2.605634453,bicycle,dropoff_complete,Saturday 19:20:28
28327,ignored,37.776672,-122.426051,-122.424807,37.769899,0.606226781,car,dropoff_complete,Monday 21:12:50
70333,ignored,37.776672,-122.426051,-122.428215,37.768966,2.605634453,bicycle,dispatch_failed,Saturday 19:09:12
32124,ignored,37.776651,-122.393274,-122.412744,37.786722,0.15114724,bicycle,dropoff_complete,Tuesday  9:07:50
36922,rejected,37.776651,-122.393274,-122.395342,37.774867,0.712788189,bicycle,dropoff_complete,Friday  9:45:37
29693,ignored,37.776608,-122.425038,-122.424202,37.771088,2.309056007,bicycle,dispatch_failed,Saturday 18:58:17
29697,rejected,37.776608,-122.425038,-122.421187,37.756649,2.309056007,bicycle,dispatch_failed,Saturday 18:56:44
15219,ignored,37.776579,-122.424646,-122.435113,37.794302,0.723567264,bicycle,dropoff_complete,Friday  9:26:28
22247,accepted,37.776579,-122.424646,-122.404796,37.777441,1.229480114,car,dropoff_complete,Sunday 10:44:59
22249,ignored,37.776579,-122.424646,,,1.229480114,bicycle,dropoff_complete,Sunday 10:44:14
48911,accepted,37.776579,-122.424646,-122.421299,37.758733,0.500410323,bicycle,dropoff_complete,Friday  8:42:08
62618,rejected,37.776579,-122.424646,-122.42936,37.774913,0.550280047,bicycle,dropoff_complete,Sunday 13:37:35
35541,rejected,37.77653022,-122.4239561,-122.401331,37.788169,1.335005633,bicycle,dropoff_complete,Thursday 11:13:28
36791,accepted,37.77653022,-122.4239561,-122.425931,37.773669,1.335005633,bicycle,dropoff_complete,Tuesday 11:40:20
61676,ignored,37.77653022,-122.4239561,-122.393895,37.796153,1.991496072,bicycle,dispatch_failed,Friday 12:21:26
61677,rejected,37.77653022,-122.4239561,-122.415853,37.759948,1.991496072,bicycle,dispatch_failed,Friday 12:21:04
5141,rejected,37.776457,-122.441526,-122.43711,37.77199,0.474421218,bicycle,dropoff_complete,Saturday 19:28:33
53917,rejected,37.776443,-122.41802,-122.432286,37.781186,0.895600847,car,dropoff_complete,Saturday  9:54:35
63042,accepted,37.776407,-122.423251,-122.417338,37.780484,1.398499062,bicycle,dropoff_complete,Friday 12:40:45
49663,rejected,37.7763714,-122.4242157,-122.424565,37.776462,7.967135579,bicycle,dropoff_complete,Friday 17:13:28
24956,ignored,37.776041,-122.402441,-122.402154,37.789066,3.243293769,bicycle,dispatch_failed,Thursday 19:42:51
24958,ignored,37.776041,-122.402441,-122.421277,37.752501,3.243293769,bicycle,dispatch_failed,Thursday 19:42:05
39455,rejected,37.776041,-122.402441,-122.404422,37.786195,1.948500718,bicycle,dropoff_complete,Wednesday 11:47:59
42598,rejected,37.776041,-122.402441,-122.411195,37.778955,2.133628006,bicycle,dropoff_complete,Thursday 12:23:41
65561,rejected,37.776041,-122.402441,-122.420931,37.783002,1.524247282,car,dispatch_failed,Tuesday 18:26:39
7681,rejected,37.776032,-122.42611,-122.421424,37.757686,1.123378928,bicycle,dropoff_complete,Wednesday 19:34:53
9924,accepted,37.776032,-122.42611,-122.438314,37.777499,1.678120978,car,dropoff_complete,Saturday 18:51:07
17847,ignored,37.776032,-122.42611,-122.427289,37.778048,0.386599429,bicycle,dropoff_complete,Sunday 20:39:10
20845,ignored,37.776032,-122.42611,-122.431073,37.771999,1.678120978,bicycle,dropoff_complete,Monday 19:28:13
33960,rejected,37.776032,-122.42611,-122.432974,37.783454,0.813615469,bicycle,dropoff_complete,Monday 19:35:00
39500,ignored,37.776032,-122.42611,-122.428968,37.773061,5.931801046,car,dropoff_complete,Thursday 17:34:39
51225,rejected,37.776032,-122.42611,-122.401669,37.794855,1.36408444,bicycle,dispatch_failed,Friday 18:54:15
53232,ignored,37.776032,-122.42611,-122.42159,37.761006,0.431660784,bicycle,dispatch_failed,Sunday 18:35:43
62674,accepted,37.776032,-122.42611,-122.424045,37.787168,2.124606284,bicycle,dropoff_complete,Monday 20:00:18
62678,rejected,37.776032,-122.42611,-122.430939,37.774324,2.124606284,bicycle,dropoff_complete,Monday 19:58:48
34784,ignored,37.77598,-122.445809,-122.427273,37.76571,0.32759922,bicycle,dropoff_complete,Thursday 10:06:48
64365,accepted,37.77598,-122.445809,-122.428489,37.767875,0.138672224,bicycle,dropoff_complete,Friday 17:58:09
64366,rejected,37.77598,-122.445809,-122.459234,37.786119,0.138672224,bicycle,dropoff_complete,Friday 17:57:45
64371,rejected,37.77598,-122.445809,-122.429688,37.776698,0.138672224,bicycle,dropoff_complete,Friday 17:55:50
5430,ignored,37.775919,-122.445955,-122.436,37.772438,1.019480852,bicycle,dropoff_complete,Sunday 20:39:26
10193,accepted,37.775919,-122.445955,-122.43053,37.780698,0.94177802,car,dropoff_complete,Thursday 11:57:03
10391,rejected,37.775919,-122.445955,-122.4383,37.777571,1.426750747,bicycle,dropoff_complete,Sunday 19:29:54
17340,rejected,37.775919,-122.445955,-122.425165,37.764775,2.431237361,bicycle,dropoff_complete,Friday 16:29:28
25156,ignored,37.775919,-122.445955,-122.44911,37.773561,1.087030014,bicycle,dropoff_complete,Saturday 19:24:46
41129,accepted,37.775919,-122.445955,-122.458616,37.775524,3.409985761,bicycle,dropoff_complete,Saturday 19:34:03
53178,ignored,37.775919,-122.445955,-122.45304,37.77013,1.591187699,bicycle,dropoff_complete,Wednesday 19:58:24
54704,ignored,37.775919,-122.445955,-122.455022,37.77091,2.918744774,truck,dropoff_complete,Thursday 19:47:16
69063,accepted,37.775919,-122.445955,-122.438009,37.775595,1.579542093,bicycle,dropoff_complete,Wednesday 18:08:57
189,ignored,37.775905,-122.393918,-122.44684,37.787149,3.925939408,bicycle,dropoff_complete,Saturday  9:34:29
1804,rejected,37.775905,-122.393918,-122.399039,37.784036,2.792257177,bicycle,dropoff_complete,Thursday 20:08:46
4436,ignored,37.775905,-122.393918,-122.415902,37.759916,1.13264253,bicycle,dropoff_complete,Friday 12:25:16
43410,accepted,37.775905,-122.393918,-122.398593,37.776623,0.624296458,bicycle,dropoff_complete,Saturday 12:57:30
45073,rejected,37.775905,-122.393918,-122.402609,37.773251,2.66512168,car,dropoff_complete,Wednesday 12:05:06
52323,rejected,37.775905,-122.393918,-122.402898,37.785852,0.204362374,bicycle,dropoff_complete,Monday 11:27:11
13267,ignored,37.775871,-122.414174,-122.419357,37.761833,3.07013305,bicycle,dropoff_complete,Saturday 18:15:06
13268,accepted,37.775871,-122.414174,-122.431421,37.769202,3.07013305,bicycle,dropoff_complete,Saturday 18:14:43
24559,accepted,37.775836,-122.393462,-122.405695,37.785785,0.689879766,bicycle,dropoff_complete,Friday  8:44:20
25911,ignored,37.775836,-122.393462,-122.399992,37.780451,0.954784147,bicycle,dropoff_complete,Tuesday  8:57:05
42546,accepted,37.775836,-122.393462,-122.430842,37.795861,0.689879766,bicycle,dropoff_complete,Wednesday  9:46:37
13863,ignored,37.775761,-122.494471,-122.437132,37.772237,0.282165149,bicycle,dispatch_failed,Monday 19:54:06
13864,rejected,37.775761,-122.494471,-122.443865,37.767955,0.282165149,car,dispatch_failed,Monday 19:53:43
13865,rejected,37.775761,-122.494471,-122.437624,37.774704,0.282165149,motorcycle,dispatch_failed,Monday 19:53:20
58111,accepted,37.775761,-122.494471,-122.47494,37.72465,9.075427321,car,dropoff_complete,Thursday 11:47:20
60027,accepted,37.775761,-122.494471,-122.457479,37.767524,5.622171361,car,dropoff_complete,Thursday 18:22:00
60030,ignored,37.775761,-122.494471,-122.479097,37.780451,5.622171361,bicycle,dropoff_complete,Thursday 18:20:51
60031,ignored,37.775761,-122.494471,-122.468543,37.764945,5.622171361,bicycle,dropoff_complete,Thursday 18:20:28
28516,accepted,37.775723,-122.446994,-122.438111,37.799538,1.320428944,van,dropoff_complete,Sunday 18:13:31
28517,rejected,37.775723,-122.446994,-122.420853,37.752223,1.320428944,bicycle,dropoff_complete,Sunday 18:13:07
63571,rejected,37.775621,-122.401546,-122.409905,37.775084,0.466778743,bicycle,dropoff_complete,Tuesday 13:01:28
19853,rejected,37.775527,-122.413171,,,0.354048517,bicycle,dropoff_complete,Sunday 11:06:56
19855,rejected,37.775527,-122.413171,,,0.354048517,bicycle,dropoff_complete,Sunday 11:06:11
4399,ignored,37.775379,-122.409421,-122.42217,37.766578,0.877018458,bicycle,dropoff_complete,Friday 20:39:44
35537,accepted,37.775379,-122.409421,-122.469583,37.764289,0.763744089,car,dropoff_complete,Friday 19:40:44
48067,rejected,37.775379,-122.409421,-122.4039,37.772728,1.160848885,bicycle,dropoff_complete,Thursday 18:54:06
50956,rejected,37.775379,-122.409421,-122.43834,37.800537,0.877018458,motorcycle,dispatch_failed,Friday 20:33:34
66183,accepted,37.775379,-122.409421,-122.400159,37.781121,0.864842736,bicycle,dropoff_complete,Wednesday 12:43:10
7240,accepted,37.775171,-122.410054,-122.414295,37.772102,2.986165212,bicycle,dropoff_complete,Friday 20:00:39
7245,ignored,37.775171,-122.410054,-122.422391,37.77036,2.986165212,bicycle,dropoff_complete,Friday 19:58:11
20747,ignored,37.775171,-122.410054,-122.431654,37.79478,0.626519413,bicycle,dropoff_complete,Friday 22:48:58
15382,ignored,37.774986,-122.42296,-122.429952,37.776737,2.278442845,bicycle,dropoff_complete,Tuesday 20:07:16
18225,ignored,37.774986,-122.42296,-122.431084,37.774261,2.013031464,bicycle,dropoff_complete,Friday 18:32:37
28131,rejected,37.774986,-122.42296,-122.43068,37.770113,0.970253839,bicycle,dispatch_failed,Saturday 19:19:18
28136,rejected,37.774986,-122.42296,-122.438382,37.777532,0.970253839,bicycle,dispatch_failed,Saturday 19:17:22
18416,rejected,37.774933,-122.465115,,,1.38401699,bicycle,dispatch_failed,Saturday 21:38:37
18421,ignored,37.774933,-122.465115,-122.435765,37.760952,1.38401699,bicycle,dispatch_failed,Saturday 21:36:42
27412,rejected,37.774933,-122.465115,-122.408518,37.78641,1.589870052,bicycle,dropoff_complete,Wednesday 13:05:24
53430,rejected,37.774933,-122.465115,-122.435807,37.760975,1.38401699,bicycle,dispatch_failed,Saturday 21:40:33
67999,rejected,37.774933,-122.465115,-122.467794,37.780667,0.982525949,bicycle,dropoff_complete,Saturday 20:39:08
16723,rejected,37.774779,-122.437556,-122.437139,37.772037,6.33549496,bicycle,dropoff_complete,Monday 19:29:46
26994,ignored,37.774779,-122.437556,-122.433204,37.764258,0.286630516,bicycle,dropoff_complete,Thursday 20:11:02
32814,rejected,37.774779,-122.437556,-122.437246,37.772011,1.85309053,bicycle,dropoff_complete,Sunday 19:19:54
37963,ignored,37.774779,-122.437761,-122.42067,37.790935,1.492165539,bicycle,dropoff_complete,Monday 19:52:53
39727,rejected,37.774779,-122.437556,-122.426982,37.768461,0.414002881,car,dropoff_complete,Sunday 17:14:52
41755,ignored,37.774779,-122.437556,-122.467,37.764798,0.435674785,bicycle,dropoff_complete,Sunday  9:55:26
42805,rejected,37.774779,-122.437556,-122.420012,37.786628,1.172314095,bicycle,dropoff_complete,Saturday 13:49:10
43954,rejected,37.774779,-122.437556,-122.429229,37.775153,0.480288964,bicycle,dropoff_complete,Sunday 12:50:36
47537,ignored,37.774779,-122.437556,-122.439738,37.772821,0.966793247,car,dropoff_complete,Wednesday 20:09:11
59614,rejected,37.774779,-122.437556,-122.424788,37.776636,0.516343809,bicycle,dropoff_complete,Friday 10:41:35
59615,rejected,37.774779,-122.437556,-122.429881,37.776718,0.516343809,bicycle,dropoff_complete,Friday 10:41:11
63831,ignored,37.774779,-122.437556,-122.430636,37.764234,0.59776927,bicycle,dropoff_complete,Sunday 18:38:40
63834,ignored,37.774779,-122.437556,-122.408575,37.797704,0.59776927,scooter,dropoff_complete,Sunday 18:37:30
37990,accepted,37.774612,-122.422681,-122.431647,37.772088,1.073690729,car,dropoff_complete,Tuesday 22:55:53
37993,ignored,37.774612,-122.422681,-122.429701,37.772178,1.073690729,bicycle,dropoff_complete,Tuesday 22:54:41
17709,accepted,37.774572,-122.437828,-122.447944,37.770216,0.813268651,bicycle,dropoff_complete,Thursday 18:37:39
19333,ignored,37.774572,-122.437828,-122.426365,37.765215,1.357218214,bicycle,dropoff_complete,Thursday 19:24:57
51445,ignored,37.774572,-122.437828,-122.469012,37.763597,1.525440424,car,dropoff_complete,Sunday 18:24:57
23416,accepted,37.774089,-122.408776,-122.394954,37.783961,7.932649548,bicycle,dropoff_complete,Thursday 11:04:14
14451,ignored,37.774056,-122.424066,-122.412866,37.768669,8.144185791,bicycle,dropoff_complete,Saturday 17:54:28
17570,ignored,37.774056,-122.424066,-122.422017,37.765335,0.094018426,bicycle,dropoff_complete,Monday 19:43:00
35384,rejected,37.774056,-122.424066,-122.436706,37.778073,0.741856625,car,dropoff_complete,Saturday 19:14:07
6468,accepted,37.77343,-122.439093,-122.42233,37.768684,0.473695852,bicycle,dropoff_complete,Saturday 18:36:03
15263,ignored,37.77343,-122.439093,-122.452757,37.771703,1.221815077,bicycle,dropoff_complete,Sunday 19:22:41
18683,rejected,37.77343,-122.439093,-122.439311,37.800551,1.138079512,bicycle,dropoff_complete,Friday 16:56:20
18685,ignored,37.77343,-122.439093,-122.419943,37.786951,1.138079512,bicycle,dropoff_complete,Friday 16:55:36
18706,ignored,37.77343,-122.439093,-122.450694,37.768794,0.235600856,bicycle,dropoff_complete,Wednesday 19:36:11
40496,ignored,37.77343,-122.439093,-122.432833,37.751531,0.98986589,bicycle,dispatch_failed,Friday 19:27:16
51612,ignored,37.77343,-122.439093,-122.445138,37.782557,2.661017047,car,dropoff_complete,Friday 20:10:32
51623,rejected,37.77343,-122.439093,-122.429573,37.771267,3.362130984,bicycle,dropoff_complete,Sunday 18:46:48
58051,ignored,37.77343,-122.439093,-122.434895,37.760856,0.98986589,bicycle,dispatch_failed,Friday 19:29:31
64637,ignored,37.7732,-122.439002,-122.434932,37.785879,0.617229602,car,dropoff_complete,Saturday 19:00:25
69328,rejected,37.773092,-122.438996,-122.442459,37.778138,1.237817473,bicycle,dropoff_complete,Saturday 19:49:16
65152,rejected,37.772743,-122.416251,-122.41422,37.77647,0.957639208,bicycle,dropoff_complete,Friday 11:54:48
6045,ignored,37.772677,-122.437435,-122.430966,37.751663,1.707973363,car,dropoff_complete,Friday 10:37:55
975,ignored,37.77249,-122.437299,-122.422861,37.761622,6.214952982,car,dropoff_complete,Wednesday 19:09:47
980,rejected,37.77249,-122.437299,-122.439109,37.780872,6.214952982,bicycle,dropoff_complete,Wednesday 19:07:54
4123,ignored,37.77249,-122.437299,-122.42924,37.773154,0.962690615,bicycle,dropoff_complete,Thursday 18:49:07
11733,ignored,37.77249,-122.437299,-122.427474,37.770569,0.544477173,bicycle,dropoff_complete,Saturday 19:47:04
46059,accepted,37.77249,-122.437299,-122.423743,37.796672,0.323661939,car,dropoff_complete,Monday 18:50:32
46062,ignored,37.77249,-122.437299,-122.421049,37.757114,0.323661939,bicycle,dropoff_complete,Monday 18:49:25
48284,ignored,37.772486,-122.5096739,-122.438163,37.800569,1.071655325,bicycle,dropoff_complete,Thursday 17:55:01
48287,rejected,37.772486,-122.5096739,-122.430959,37.774351,1.071655325,bicycle,dropoff_complete,Thursday 17:53:54
11235,accepted,37.772428,-122.42942,-122.428474,37.774239,3.38428978,bicycle,dropoff_complete,Saturday 18:09:27
13087,ignored,37.772428,-122.42942,-122.419858,37.764995,1.661210552,bicycle,dropoff_complete,Sunday 20:30:51
13221,accepted,37.772428,-122.42942,-122.437029,37.784892,1.61459826,car,dropoff_complete,Saturday 21:39:38
15307,ignored,37.772428,-122.42942,-122.421745,37.762913,3.018984004,bicycle,dropoff_complete,Saturday 20:06:24
33286,ignored,37.772428,-122.42942,-122.423578,37.779799,2.999010409,car,dropoff_complete,Sunday 11:07:00
35195,accepted,37.772428,-122.42942,-122.429647,37.772298,2.938673559,car,dropoff_complete,Sunday 11:48:08
35196,ignored,37.772428,-122.42942,-122.427233,37.772751,2.938673559,car,dropoff_complete,Sunday 11:47:43
36233,accepted,37.772428,-122.42942,-122.439256,37.773137,5.621830776,car,dropoff_complete,Sunday 20:12:10
43015,accepted,37.772428,-122.42942,-122.437607,37.773053,2.500802077,car,dropoff_complete,Monday 18:56:48
62491,ignored,37.772428,-122.42942,-122.407556,37.771006,1.6525511,bicycle,dropoff_complete,Friday 17:30:31
37869,ignored,37.77242487,-122.4232361,-122.420908,37.775275,2.741204531,bicycle,dropoff_complete,Saturday 18:08:23
37870,rejected,37.77242487,-122.4232361,-122.422724,37.772217,2.741204531,bicycle,dropoff_complete,Saturday 18:08:00
10850,rejected,37.772406,-122.407197,-122.402848,37.7833,4.021469477,motorcycle,dropoff_complete,Saturday 16:30:07
58732,ignored,37.772406,-122.407197,-122.468489,37.763637,1.100882155,car,dispatch_failed,Friday 19:14:06
70168,rejected,37.772406,-122.407197,-122.391648,37.781354,0.242833199,bicycle,dispatch_failed,Friday 13:17:14
152,accepted,37.77215,-122.430813,-122.42097,37.765263,3.429667426,car,dropoff_complete,Friday 19:12:26
924,accepted,37.77215,-122.430813,-122.420833,37.775537,0.360559212,bicycle,dropoff_complete,Saturday 19:34:33
5886,accepted,37.77215,-122.430813,-122.443827,37.774065,3.510888668,bicycle,dropoff_complete,Friday 19:39:27
35335,ignored,37.77215,-122.430813,-122.419824,37.745904,3.510888668,bicycle,dispatch_failed,Friday 19:36:25
48771,ignored,37.77215,-122.430813,-122.422726,37.772298,3.50980168,bicycle,dropoff_complete,Saturday 18:59:26
68614,ignored,37.77215,-122.430813,-122.42854,37.768605,0.229390655,car,dropoff_complete,Wednesday 18:55:13
68616,rejected,37.77215,-122.430813,-122.403881,37.784517,0.229390655,bicycle,dropoff_complete,Wednesday 18:54:26
